226 1730364337 3,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364338 3,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364339 3,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364340 3,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364341 3,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364342 2,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364343 2,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364344 2,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364345 2,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364346 2,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364352 4,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364353 4,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364354 4,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364355 4,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364356 4,000000 -1,000000 -101,000000 0,000000 0,000000
226 1730364357 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364358 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364359 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364360 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364361 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364362 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364363 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364364 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364365 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364366 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364367 0,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364368 0,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364369 0,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364370 0,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364371 0,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364372 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364373 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364374 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364375 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364376 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364377 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364378 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364379 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364380 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364381 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364392 5,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364393 5,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364394 5,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364395 5,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364396 5,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364397 4,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364398 4,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364399 4,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364400 4,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364401 4,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364402 2,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364403 2,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364404 2,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364405 2,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364406 2,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364407 3,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364408 3,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364409 3,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364410 3,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364411 3,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364412 2,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364413 2,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364414 2,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364415 2,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364416 2,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364417 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364418 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364419 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364420 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364421 0,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364422 0,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364423 0,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364424 0,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364425 0,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364426 0,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364427 7,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364428 7,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364429 7,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364430 7,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364431 7,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364432 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364433 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364434 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364435 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364436 1,200000 -1,000000 -101,000000 0,000000 0,000000
226 1730364437 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364438 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364439 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364440 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364441 3,600000 -1,000000 -101,000000 0,000000 0,000000
226 1730364442 2,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364443 2,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364444 2,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364445 2,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364446 2,800000 -1,000000 -101,000000 0,000000 0,000000
226 1730364447 4,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364448 4,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364449 4,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364450 4,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364451 4,400000 -1,000000 -101,000000 0,000000 0,000000
226 1730364452 0,800000 -1,000000 -101,000000 0,000000 0,000000
