56 1730377146 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377147 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377148 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377149 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377150 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377156 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730377157 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730377158 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730377161 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377162 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377163 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377164 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377165 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377166 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377167 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377168 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377159 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730377160 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730377161 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377162 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377163 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377164 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377165 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377166 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377167 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377168 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377169 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377170 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377176 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377177 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377178 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377169 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377170 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377176 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730377177 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730377178 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1730377179 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377180 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377181 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377182 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377183 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377184 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377185 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377186 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730377187 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730377188 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730377179 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730377180 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730377186 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377187 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377188 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377189 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730377190 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730377191 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377192 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377193 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377194 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377195 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730377201 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377202 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377203 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377189 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377190 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377191 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377192 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377193 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377194 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730377195 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377204 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377205 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377206 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377207 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730377208 1,200000 -1,000000 -101,000000 0,000000 0,000000
