offline_datapoint_26 1730377190 908898304,000
offline_datapoint_14 1730377190 579227648,000
offline_datapoint_3 1730377190 12307005440,000
offline_datapoint_9 1730377190 333955072,000
offline_datapoint_25 1730377190 7970,000
offline_datapoint_19 1730377188 9,319
offline_datapoint_8 1730377188 1283,408
offline_datapoint_21 1730377190 333955072,000
offline_datapoint_1 1730377188 1,331
offline_datapoint_20 1730377190 8641990656,000
offline_datapoint_7 1730377190 9835466752,000
offline_datapoint_6 1730377188 0,390
offline_datapoint_12 1730377188 2,929
offline_datapoint_24 1730377188 1,517
offline_datapoint_13 1730377188 3307,371
offline_datapoint_18 1730377190 0,000
offline_datapoint_0 1730377188 4014,643
offline_datapoint_16 1730377188 385,089
offline_datapoint_28 1730377188 0,036
offline_datapoint_17 1730377188 4,327
offline_datapoint_10 1730377188 99,952
offline_datapoint_29 1730377188 0,000
offline_datapoint_22 1730377188 28908,308
offline_datapoint_4 1730377188 0,001
offline_datapoint_11 1730377193 1065958,000
offline_datapoint_5 1730377193 3777,000
offline_datapoint_26 1730377193 908926976,000
offline_datapoint_14 1730377193 579244032,000
offline_datapoint_3 1730377193 12345679872,000
offline_datapoint_9 1730377193 334102528,000
offline_datapoint_25 1730377193 7971,000
offline_datapoint_19 1730377191 0,000
offline_datapoint_8 1730377191 1839,367
offline_datapoint_21 1730377193 334102528,000
offline_datapoint_1 1730377191 0,000
offline_datapoint_20 1730377193 8665227264,000
offline_datapoint_7 1730377193 9833091072,000
offline_datapoint_6 1730377191 0,303
offline_datapoint_12 1730377191 7,074
offline_datapoint_24 1730377191 2,555
offline_datapoint_13 1730377191 6104,835
offline_datapoint_18 1730377193 4,000
offline_datapoint_0 1730377191 8990,944
offline_datapoint_16 1730377191 927,001
offline_datapoint_28 1730377191 0,092
offline_datapoint_17 1730377191 11,309
offline_datapoint_10 1730377191 99,864
offline_datapoint_29 1730377191 1,330
offline_datapoint_22 1730377191 17859,765
offline_datapoint_4 1730377191 0,004
offline_datapoint_11 1730377196 1065958,000
offline_datapoint_5 1730377196 3784,000
offline_datapoint_26 1730377196 909004800,000
offline_datapoint_14 1730377196 579252224,000
offline_datapoint_3 1730377196 12432211968,000
offline_datapoint_9 1730377196 333492224,000
offline_datapoint_25 1730377196 7930,000
offline_datapoint_19 1730377194 0,333
offline_datapoint_8 1730377194 9286,295
offline_datapoint_21 1730377196 333492224,000
offline_datapoint_1 1730377194 0,333
offline_datapoint_20 1730377196 8738549760,000
offline_datapoint_7 1730377196 9873481728,000
offline_datapoint_6 1730377194 0,087
offline_datapoint_12 1730377194 9,090
offline_datapoint_24 1730377194 2,734
offline_datapoint_13 1730377194 9317,947
offline_datapoint_18 1730377196 0,000
offline_datapoint_0 1730377194 13225,441
offline_datapoint_16 1730377194 1330,041
offline_datapoint_28 1730377194 0,335
offline_datapoint_17 1730377194 7,996
offline_datapoint_10 1730377194 99,674
offline_datapoint_29 1730377194 0,000
offline_datapoint_22 1730377194 8277,333
offline_datapoint_4 1730377194 0,013
offline_datapoint_11 1730377199 1065958,000
offline_datapoint_5 1730377199 3776,000
offline_datapoint_26 1730377199 908840960,000
offline_datapoint_14 1730377199 581648384,000
offline_datapoint_3 1730377199 12387971072,000
offline_datapoint_9 1730377199 333418496,000
offline_datapoint_25 1730377199 8021,000
offline_datapoint_19 1730377197 5398,739
